id,title,naver_url,original_url,source,published,has_published,image_url,scraped_at,scraped_url
1,한국서 ‘일과 출산’ 양립될까…‘진짜 노동’ 저자의 일침,https://n.news.naver.com/mnews/article/005/0001707497?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=0020261358&code=61171511&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707497.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
2,[단독] 초저출산 시대 교회가 마련한 파격 ‘공공재’,https://n.news.naver.com/mnews/article/005/0001707532?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=0020261960&code=61221111&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707532.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
3,"4개월 만에 저출생 대책 뚝딱~ '불도저' 주형환...""구조적 문제 회피 않...",https://n.news.naver.com/mnews/article/469/0000809618?sid=102,https://www.hankookilbo.com/News/Read/A2024062712570001804?did=NA,한국일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F07%2F01%2F809618.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
4,마포구민이 뽑은 정책 1등은 ‘효도밥상’,https://n.news.naver.com/mnews/article/081/0003461515?sid=102,https://www.seoul.co.kr/news/society/2024/07/01/20240701500092?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461515.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
5,"""네가 때리고 낙태시켰잖아"" ""내가 언제?""…허웅 충격 녹취록",https://n.news.naver.com/mnews/article/025/0003370517?sid=102,https://www.joongang.co.kr/article/25260420,중앙일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F07%2F01%2F3370517.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
6,[기자가만난세상] 지자체 커플매칭과 저출생,https://n.news.naver.com/mnews/article/022/0003946789?sid=110,http://www.segye.com/newsView/20240701514492?OutUrl=naver,세계일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F07%2F01%2F3946789.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
7,[기고]늘어나는 외국인 노동자…한국어 교육도 확대해야,https://n.news.naver.com/mnews/article/032/0003305815?sid=110,https://www.khan.co.kr/article/202407012041005,경향신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F032%2F2024%2F07%2F01%2F3305815.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
8,아이 낳으면 우대금리 쑥… 연 최대 10%대 적금 흥행,https://n.news.naver.com/mnews/article/005/0001707376?sid=101,https://www.kmib.co.kr/article/view.asp?arcid=1719737759&code=11151100&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707376.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
9,"마더케이 · 유한킴벌리, 이른둥이 가정에 따뜻한 손길 전달",https://n.news.naver.com/mnews/article/020/0003573713?sid=103,https://www.donga.com/news/Culture/article/all/20240701/125703698/1,동아일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F07%2F01%2F3573713.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
10,“다보스 세계경제포럼 내 성희롱·인종차별 만연” 폭로,https://n.news.naver.com/mnews/article/005/0001707494?sid=104,https://www.kmib.co.kr/article/view.asp?arcid=0020261333&code=61131111&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707494.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:40,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=1&service_area=1&office_category=1"
11,"저출생 극복 사령탑이냐, 옥상옥이냐…‘예산 실권’에 달렸다",https://n.news.naver.com/mnews/article/028/0002696196?sid=102,https://www.hani.co.kr/arti/society/rights/1147286.html,한겨레,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F028%2F2024%2F07%2F01%2F2696196.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:48,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
12,백경현 구리시장 “민선 8기 후반기 화두는 변화·성장”,https://n.news.naver.com/mnews/article/005/0001707493?sid=102,https://www.kmib.co.kr/article/view.asp?arcid=0020261328&code=61121111&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707493.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
13,"최재훈 달성군수, 민선8기 2주년 기념식 대신 ‘현장 행보’",https://n.news.naver.com/mnews/article/022/0003946652?sid=102,http://www.segye.com/newsView/20240701514935?OutUrl=naver,세계일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F07%2F01%2F3946652.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
14,기획·예산 모두 쥔 부총리급 ‘인구전략기획부’ 신설… 여가부 폐지 ...,https://n.news.naver.com/mnews/article/081/0003461654?sid=102,https://www.seoul.co.kr/news/society/2024/07/01/20240701500229?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461654.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
15,"엄마된 손예진, 레드카펫 밟는다…아시아 거장 몰려오는 이곳 어디",https://n.news.naver.com/mnews/article/025/0003370379?sid=103,https://www.joongang.co.kr/article/25260268,중앙일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F07%2F01%2F3370379.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
16,전국 초1 ‘늘봄학교’… 우울·불안 겪는 국민은 심리상담 [하반기 달...,https://n.news.naver.com/mnews/article/081/0003461394?sid=100,https://www.seoul.co.kr/news/publicnews/policy_admin/news_policy/2024/07/01/20240701019002?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461394.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
17,[기고] 비서구 중심의 선교와 세계 선교의 미래,https://n.news.naver.com/mnews/article/005/0001707407?sid=103,https://www.kmib.co.kr/article/view.asp?arcid=0020259769&code=61221111&cp=nv,국민일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F005%2F2024%2F07%2F01%2F1707407.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
18,"최준영 박사 “저출생, 한국만의 문제 아니야... 사회·문화적 대책 병...",https://n.news.naver.com/mnews/article/022/0003946445?sid=102,http://www.segye.com/newsView/20240630506752?OutUrl=naver,세계일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F022%2F2024%2F07%2F01%2F3946445.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:49,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=11&service_area=1&office_category=1"
19,"가짜노동 저자 ""직장 내 헛일 없애기, 자유로운 의사소통에서 출발""",https://n.news.naver.com/mnews/article/469/0000809705?sid=102,https://www.hankookilbo.com/News/Read/A2024070100040004795?did=NA,한국일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F07%2F01%2F809705.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
20,화성 화재만 그랬을까… 온라인만 봐도 '제조업 불법 파견' 일상화,https://n.news.naver.com/mnews/article/469/0000809603?sid=102,https://www.hankookilbo.com/News/Read/A2024063011370002828?did=NA,한국일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F07%2F01%2F809603.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
21,"""군대 가라""는 법원 판결 불복…이스라엘 '초정통파' 유대교인, 폭력 시...",https://n.news.naver.com/mnews/article/025/0003370414?sid=104,https://www.joongang.co.kr/article/25260304,중앙일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F07%2F01%2F3370414.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
22,광주시 “인구-청년-교통정책 강화해 변화 모색”,https://n.news.naver.com/mnews/article/020/0003573638?sid=102,https://www.donga.com/news/Society/article/all/20240630/125696810/2,동아일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F07%2F01%2F3573638.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
23,[태평로] 자고 나면 1500억씩… 국민연금 적자 어떻게 감당하나,https://n.news.naver.com/mnews/article/023/0003843333?sid=110,https://www.chosun.com/opinion/taepyeongro/2024/07/01/C7WSURBAHFGWRPLJE6NQ7Y45DA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F07%2F01%2F3843333.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
24,"WSJ “‘다보스’ 주관 세계경제포럼, 성희롱·인종차별 만연” 폭로",https://n.news.naver.com/mnews/article/023/0003843540?sid=104,https://www.chosun.com/international/international_general/2024/07/01/A6BOQU2F7JBIRP6LKHJ74GPQHM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F07%2F01%2F3843540.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
25,"[사설] 저출생 극복 ‘인구부 신설’, 누가 집권당 돼도 피할 수 없는 과...",https://n.news.naver.com/mnews/article/023/0003843336?sid=110,https://www.chosun.com/opinion/editorial/2024/07/01/BZL2J32FSZE7LKE22UG5QTJWPE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F07%2F01%2F3843336.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
26,"[뉴스룸에서] 저출생 대책, 본론이 필요하다",https://n.news.naver.com/mnews/article/469/0000809614?sid=110,https://www.hankookilbo.com/News/Read/A2024063010030000779?did=NA,한국일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F469%2F2024%2F07%2F01%2F809614.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
27,"예천·울릉선 ‘솔로마을’ , 구미에선 도시락 데이트...청춘 만남 주선...",https://n.news.naver.com/mnews/article/023/0003843492?sid=102,https://www.chosun.com/national/national_general/2024/07/01/KWGBXL2VVBAJBEN6PWG5TIUE4M/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F023%2F2024%2F07%2F01%2F3843492.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
28,[시선2035] 한국이 싫어서? 인재들이 떠나는 이유,https://n.news.naver.com/mnews/article/025/0003370291?sid=110,https://www.joongang.co.kr/article/25260163,중앙일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F07%2F01%2F3370291.jpg&type=ofullfill208_208_empty&expire=2&refresh=true,2025-06-10 01:04:57,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=21&service_area=1&office_category=1"
29,"[건강한 가족] “로봇 자궁근종 수술, 외과 전문 종합병원서 진단 후 3일...",https://n.news.naver.com/mnews/article/025/0003370339?sid=103,https://www.joongang.co.kr/article/25260222,중앙일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F025%2F2024%2F07%2F01%2F3370339.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
30,[초대석]“교육 현장에서 초저출생 위기 해법 찾을 것”,https://n.news.naver.com/mnews/article/020/0003573630?sid=102,https://www.donga.com/news/Society/article/all/20240630/125697030/2,동아일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F020%2F2024%2F07%2F01%2F3573630.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
31,8세부터 월 15만 원씩 ‘아이 꿈 수당’…인천시 9월부터 지급,https://n.news.naver.com/mnews/article/021/0002645869?sid=102,https://www.munhwa.com/news/view.html?no=2024070101039927085001,문화일보,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F021%2F2024%2F07%2F01%2F2645869.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
32,“도시 균형발전·복지 촘촘히”… 누구나 살고픈 강서 구현 박차,https://n.news.naver.com/mnews/article/081/0003461402?sid=102,https://www.seoul.co.kr/news/publicnews/seoul_local/news_seoul/2024/07/01/20240701022001?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461402.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
33,"김태수 서울시의원, ‘서울시 신혼부부안심주택 공급 지원에 관한 조례...",https://n.news.naver.com/mnews/article/081/0003461467?sid=102,https://www.seoul.co.kr/news/publicnews/local_govern/smc_movement/2024/07/01/20240701500041?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461467.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
34,육휴·유연근무·맞돌봄 확산… 저출생 반전 위한 출발점에 서다 [정책...,https://n.news.naver.com/mnews/article/081/0003461423?sid=102,https://www.seoul.co.kr/news/editOpinion/opinion/policy-sympathy/2024/07/01/20240701029001?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461423.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
35,김경 서울시의원 “지금은 학생 인권 보장 위한 작은 보호막 거둘 때 아...,https://n.news.naver.com/mnews/article/081/0003461486?sid=102,https://www.seoul.co.kr/news/publicnews/local_govern/smc_movement/2024/07/01/20240701500065?wlog_tag3=naver,서울신문,2024.07.01.,Y,https://search.pstatic.net/common/?src=https%3A%2F%2Fimgnews.pstatic.net%2Fimage%2Forigin%2F081%2F2024%2F07%2F01%2F3461486.jpg&type=f200_200&expire=2&refresh=true,2025-06-10 01:05:06,"https://search.naver.com/search.naver?where=news&query=""출산""&nso=so:r,p:from20240701to20240701,a:all&start=31&service_area=1&office_category=1"
